,path,source,actor,gender,intensity,statement,repitition,emotion,chroma_stft,rmse,spectral_centroid,spectral_bw,rolloff,zc_rate,mfcc
661,Speech data/Actor_12/03-01-01-01-01-02-12.wav,03,12,female,normal,0,1,01,0.4868321716785431,0.0024946413468569517,3039.6670200371896,2617.609013237633,5894.81991038603,0.3170604830473856,-64.24373626708984
662,Speech data/Actor_12/03-01-01-01-02-01-12.wav,03,12,female,normal,1,0,01,0.42006194591522217,0.003380517242476344,3069.8559159856763,2659.3670099965957,5969.942533052885,0.2479248046875,-62.51713180541992
663,Speech data/Actor_12/03-01-01-01-02-02-12.wav,03,12,female,normal,1,1,01,0.48289355635643005,0.003038701368495822,3291.7585190202517,2811.5354323489587,6387.200655603105,0.28288278761942676,-62.86476516723633
664,Speech data/Actor_12/03-01-02-01-01-01-12.wav,03,12,female,normal,0,0,02,0.4554298520088196,0.0029643706511706114,3117.1744018193053,2678.3108818541596,5949.804541308009,0.27478246631736525,-61.582489013671875
665,Speech data/Actor_12/03-01-02-01-01-02-12.wav,03,12,female,normal,0,1,02,0.468852162361145,0.002396213822066784,2810.215893970962,2652.496045728852,5636.5471026648775,0.26430394459355827,-60.797157287597656
666,Speech data/Actor_12/03-01-02-01-02-01-12.wav,03,12,female,normal,1,0,02,0.47393524646759033,0.0032682931050658226,3284.8701314321725,2587.2655897769296,6059.152727185583,0.29606319497699385,-64.91764831542969
667,Speech data/Actor_12/03-01-02-01-02-02-12.wav,03,12,female,normal,1,1,02,0.44191238284111023,0.0029803572688251734,3256.662305053415,2643.1504988629304,6149.2869251179245,0.3326239435927673,-64.52415466308594
668,Speech data/Actor_12/03-01-02-02-01-01-12.wav,03,12,female,strong,0,0,02,0.45631828904151917,0.002529262099415064,3031.160686377081,2571.301602251869,5731.900805096294,0.27109829215116277,-64.10963439941406
669,Speech data/Actor_12/03-01-02-02-01-02-12.wav,03,12,female,strong,0,1,02,0.45561936497688293,0.0026228823699057102,2765.7548829193092,2607.8515882483116,5596.783334930981,0.30850088669478526,-60.66276931762695
670,Speech data/Actor_12/03-01-02-02-02-01-12.wav,03,12,female,strong,1,0,02,0.41104474663734436,0.003084663301706314,3322.9489224324398,2723.6211875213994,6294.115149456522,0.32791270380434784,-64.56368255615234
671,Speech data/Actor_12/03-01-02-02-02-02-12.wav,03,12,female,strong,1,1,02,0.4405883252620697,0.002970183501020074,3246.3420760897143,2659.639559229005,6135.518590415396,0.3215451124237805,-64.92315673828125
672,Speech data/Actor_12/03-01-03-01-01-01-12.wav,03,12,female,normal,0,0,03,0.4512534439563751,0.006230174098163843,2927.1134887008734,2449.968128894897,5604.689025878906,0.2314910888671875,-59.07220458984375
673,Speech data/Actor_12/03-01-03-01-01-02-12.wav,03,12,female,normal,0,1,03,0.4445790648460388,0.006496845744550228,2867.1806241735267,2578.2345721833985,5730.640709918478,0.25131017080745344,-56.86994171142578
674,Speech data/Actor_12/03-01-03-01-02-01-12.wav,03,12,female,normal,1,0,03,0.4528990387916565,0.005814783740788698,3213.7731512593223,2511.6999443034492,5925.695073209851,0.22718659457781457,-60.60730743408203
675,Speech data/Actor_12/03-01-03-01-02-02-12.wav,03,12,female,normal,1,1,03,0.42720818519592285,0.007268063258379698,3011.9558404170166,2461.272066816293,5672.52781080163,0.2539851028726708,-59.466880798339844
676,Speech data/Actor_12/03-01-03-02-01-01-12.wav,03,12,female,strong,0,0,03,0.552215576171875,0.021820923313498497,2837.7885312965163,2582.886825552343,5656.961763822115,0.16280423677884615,-47.5636100769043
677,Speech data/Actor_12/03-01-03-02-01-02-12.wav,03,12,female,strong,0,1,03,0.49762657284736633,0.021221790462732315,2956.599473192841,2601.855809385164,5841.573056695182,0.16560099511173185,-47.30693054199219
678,Speech data/Actor_12/03-01-03-02-02-01-12.wav,03,12,female,strong,1,0,03,0.40794748067855835,0.011815563775599003,3301.0077543885996,2549.1959821254163,6081.855728781435,0.23752715883875739,-55.97907257080078
679,Speech data/Actor_12/03-01-03-02-02-02-12.wav,03,12,female,strong,1,1,03,0.4238027036190033,0.026135550811886787,3141.9801009829753,2574.504196896337,5893.712811137355,0.23117846111918605,-52.84217071533203
680,Speech data/Actor_12/03-01-04-01-01-01-12.wav,03,12,female,normal,0,0,04,0.4588359594345093,0.005030135624110699,2907.577287586012,2549.8899112590298,5687.609632959906,0.2732225334119497,-60.71709442138672
681,Speech data/Actor_12/03-01-04-01-01-02-12.wav,03,12,female,normal,0,1,04,0.4621025025844574,0.004929356276988983,2432.160882850826,2455.8957213426506,4812.463848407452,0.2005896935096154,-58.487281799316406
682,Speech data/Actor_12/03-01-04-01-02-01-12.wav,03,12,female,normal,1,0,04,0.44930556416511536,0.0032459849026054144,3371.7598155159326,2807.208732607375,6513.929374262972,0.2874748181996855,-62.01173782348633
683,Speech data/Actor_12/03-01-04-01-02-02-12.wav,03,12,female,normal,1,1,04,0.4529196321964264,0.0043661450035870075,3192.809265020479,2639.0707162256394,6055.094770951705,0.2937201958198052,-62.02827835083008
684,Speech data/Actor_12/03-01-04-02-01-01-12.wav,03,12,female,strong,0,0,04,0.4354582130908966,0.013701901771128178,2590.615734363026,2511.533179248135,5390.52149607036,0.13431827750748504,-54.24700927734375
685,Speech data/Actor_12/03-01-04-02-01-02-12.wav,03,12,female,strong,0,1,04,0.40651974081993103,0.019120387732982635,3128.119333938274,2503.2679880761193,5894.615276313267,0.24837339436349692,-54.67680740356445
686,Speech data/Actor_12/03-01-04-02-02-01-12.wav,03,12,female,strong,1,0,04,0.4614221751689911,0.01474750880151987,2626.7635281545518,2325.792335390055,4946.268667825839,0.24967844893292682,-58.32366943359375
687,Speech data/Actor_12/03-01-04-02-02-02-12.wav,03,12,female,strong,1,1,04,0.41184020042419434,0.023250194266438484,3165.0196760825634,2571.299271325565,5998.737778349551,0.21652203405688622,-53.11085891723633
688,Speech data/Actor_12/03-01-05-01-01-01-12.wav,03,12,female,normal,0,0,05,0.47940096259117126,0.005918377544730902,3136.7715093164716,2526.5045396409037,5861.010211447011,0.2484130859375,-54.042945861816406
689,Speech data/Actor_12/03-01-05-01-01-02-12.wav,03,12,female,normal,0,1,05,0.46468400955200195,0.006742218043655157,2869.0497914629054,2467.0878445150643,5550.871667196584,0.21344703851744187,-53.4758186340332
690,Speech data/Actor_12/03-01-05-01-02-01-12.wav,03,12,female,normal,1,0,05,0.4835219085216522,0.004505133721977472,3351.5665601769792,2753.4758026935183,6383.925993546196,0.3116599136257764,-59.566307067871094
691,Speech data/Actor_12/03-01-05-01-02-02-12.wav,03,12,female,normal,1,1,05,0.489942729473114,0.004909192211925983,3380.741977692943,2632.3833674561306,6323.423588076117,0.270104093924581,-60.22093963623047
692,Speech data/Actor_12/03-01-05-02-01-01-12.wav,03,12,female,strong,0,0,05,0.5603940486907959,0.023206789046525955,2709.3054322064195,2562.111743239399,5375.208685808121,0.14591523188694266,-42.84480667114258
693,Speech data/Actor_12/03-01-05-02-01-02-12.wav,03,12,female,strong,0,1,05,0.5433811545372009,0.050214484333992004,2545.7074914996956,2388.889122460925,4738.11726120283,0.17418128439465408,-39.43511199951172
694,Speech data/Actor_12/03-01-05-02-02-01-12.wav,03,12,female,strong,1,0,05,0.47714000940322876,0.021831324324011803,3068.8393712272214,2605.8130903387373,5845.608148342226,0.2700701457698171,-45.93099594116211
695,Speech data/Actor_12/03-01-05-02-02-02-12.wav,03,12,female,strong,1,1,05,0.4570542275905609,0.039180926978588104,2607.6206149788504,2299.620761078778,4684.704001553087,0.18036109280873494,-42.10026931762695
696,Speech data/Actor_12/03-01-06-01-01-01-12.wav,03,12,female,normal,0,0,06,0.5302878022193909,0.010061732493340969,2630.0492924511905,2577.5390616541677,5320.751953125,0.15234042835884354,-50.229183197021484
697,Speech data/Actor_12/03-01-06-01-01-02-12.wav,03,12,female,normal,0,1,06,0.49199920892715454,0.008964646607637405,2930.798442168356,2583.4235873922694,5772.395779439155,0.18564388451986755,-51.537742614746094
698,Speech data/Actor_12/03-01-06-01-02-01-12.wav,03,12,female,normal,1,0,06,0.43945544958114624,0.0059930444695055485,3324.8189323834727,2706.9877728680876,6406.054185841182,0.2549764554794521,-59.03173828125
699,Speech data/Actor_12/03-01-06-01-02-02-12.wav,03,12,female,normal,1,1,06,0.5112325549125671,0.007276076357811689,3347.2745553111376,2769.136950589178,6585.103175951087,0.20627759850543478,-57.90215301513672
700,Speech data/Actor_12/03-01-06-02-01-01-12.wav,03,12,female,strong,0,0,06,0.4676092565059662,0.03322708606719971,2588.4061333215013,2566.568609951722,5178.935971467391,0.1551460597826087,-45.26936340332031
701,Speech data/Actor_12/03-01-06-02-01-02-12.wav,03,12,female,strong,0,1,06,0.44366052746772766,0.04304561764001846,2461.0200182429217,2310.778141848973,4660.659942626953,0.123345947265625,-45.15382385253906
702,Speech data/Actor_12/03-01-06-02-02-01-12.wav,03,12,female,strong,1,0,06,0.4615429639816284,0.03255376219749451,3170.1402031211587,2686.3934459044312,6127.48828125,0.20622721354166668,-48.81583786010742
703,Speech data/Actor_12/03-01-06-02-02-02-12.wav,03,12,female,strong,1,1,06,0.45923057198524475,0.03667258098721504,2669.8832332399425,2454.1806005706662,5111.6303066037735,0.1408798889544025,-48.320106506347656
704,Speech data/Actor_12/03-01-07-01-01-01-12.wav,03,12,female,normal,0,0,07,0.49367231130599976,0.003995787817984819,3101.6514374086923,2519.6015104862945,5946.975840692935,0.2059879658385093,-57.675392150878906
705,Speech data/Actor_12/03-01-07-01-01-02-12.wav,03,12,female,normal,0,1,07,0.49187424778938293,0.0046612112782895565,2638.2869282185193,2452.850065585798,5290.842590332031,0.1833251953125,-56.96442413330078
706,Speech data/Actor_12/03-01-07-01-02-01-12.wav,03,12,female,normal,1,0,07,0.4840838313102722,0.0038366829976439476,3381.9151373950926,2603.4211261941964,6239.314622145433,0.27088028345352566,-62.2425422668457
707,Speech data/Actor_12/03-01-07-01-02-02-12.wav,03,12,female,normal,1,1,07,0.5081750154495239,0.003844762686640024,3347.0654548325947,2654.575572610079,6235.477294921875,0.2730560302734375,-58.706695556640625
708,Speech data/Actor_12/03-01-07-02-01-01-12.wav,03,12,female,strong,0,0,07,0.4686577320098877,0.0068924580700695515,3145.998405991061,2511.0229383172477,5806.89143690952,0.2172454124273256,-54.160301208496094
709,Speech data/Actor_12/03-01-07-02-01-02-12.wav,03,12,female,strong,0,1,07,0.4116505980491638,0.011692614294588566,2730.5528737900427,2340.8261968396773,5088.372802734375,0.22052873883928573,-54.45207977294922
710,Speech data/Actor_12/03-01-07-02-02-01-12.wav,03,12,female,strong,1,0,07,0.4827531576156616,0.012176658026874065,3152.0869767889935,2446.9689212519825,5647.910719651442,0.23258016397664835,-52.5931396484375
711,Speech data/Actor_12/03-01-07-02-02-02-12.wav,03,12,female,strong,1,1,07,0.4560402035713196,0.012550889514386654,3095.864055163052,2528.6575257975296,5797.877537926962,0.2270905250726744,-54.38459396362305
712,Speech data/Actor_12/03-01-08-01-01-01-12.wav,03,12,female,normal,0,0,08,0.4784593880176544,0.00495466124266386,3216.6179973963644,2612.5840456654314,6044.567153033088,0.27516403696895425,-60.84217071533203
713,Speech data/Actor_12/03-01-08-01-01-02-12.wav,03,12,female,normal,0,1,08,0.5456295609474182,0.0056969537399709225,3039.168399039558,2636.496305413208,6022.57632115844,0.18175880772292993,-55.606117248535156
714,Speech data/Actor_12/03-01-08-01-02-01-12.wav,03,12,female,normal,1,0,08,0.5038838982582092,0.0059595974162220955,3314.5979294120357,2714.614978531765,6417.179739238411,0.3020003362996689,-60.44110870361328
715,Speech data/Actor_12/03-01-08-01-02-02-12.wav,03,12,female,normal,1,1,08,0.463840126991272,0.006633787415921688,3178.7188939865514,2702.986245234007,6188.932448167067,0.29979529747596156,-61.106231689453125
716,Speech data/Actor_12/03-01-08-02-01-01-12.wav,03,12,female,strong,0,0,08,0.4526588022708893,0.008424961008131504,2804.7197744765263,2457.7792447659986,5424.617614746094,0.1851104736328125,-54.662384033203125
717,Speech data/Actor_12/03-01-08-02-01-02-12.wav,03,12,female,strong,0,1,08,0.458638995885849,0.010704005137085915,3148.496655743651,2671.0877707188693,6029.163128396739,0.23075383346273293,-54.940711975097656
718,Speech data/Actor_12/03-01-08-02-02-01-12.wav,03,12,female,strong,1,0,08,0.47971785068511963,0.009839402511715889,3174.650886581961,2615.7460924416696,6016.189707880435,0.2564689683618012,-53.83648681640625
719,Speech data/Actor_12/03-01-08-02-02-02-12.wav,03,12,female,strong,1,1,08,0.4587209224700928,0.008552013896405697,3299.7456886221803,2598.0559297674486,6110.2833873820755,0.26332178655660377,-59.17777633666992
720,Speech data/Actor_13/03-01-01-01-01-01-13.wav,03,13,male,normal,0,0,01,0.6042724251747131,0.0018997200531885028,3019.8490367969184,2699.540398355635,6062.539739678376,0.2930329037408759,-64.9923324584961
721,Speech data/Actor_13/03-01-01-01-01-02-13.wav,03,13,male,normal,0,1,01,0.5787065029144287,0.0019712226931005716,3007.809700133926,2672.735129031929,5971.016792629076,0.2921089504076087,-63.99976348876953
722,Speech data/Actor_13/03-01-01-01-02-01-13.wav,03,13,male,normal,1,0,01,0.5989877581596375,0.0019867252558469772,3053.8778455908155,2766.703558709561,6242.038445723684,0.2990263745300752,-64.64747619628906
723,Speech data/Actor_13/03-01-01-01-02-02-13.wav,03,13,male,normal,1,1,01,0.5921533107757568,0.002438539871945977,3152.735116413114,2743.484193147624,6399.636302274816,0.2997472426470588,-64.3971939086914
724,Speech data/Actor_13/03-01-02-01-01-01-13.wav,03,13,male,normal,0,0,02,0.5959903597831726,0.0016153139295056462,2645.3538845414287,2659.688539904257,5677.3118239182695,0.22626201923076922,-60.99092483520508
725,Speech data/Actor_13/03-01-02-01-01-02-13.wav,03,13,male,normal,0,1,02,0.5803284049034119,0.0017860829830169678,2943.8557488274714,2654.1367783642454,5957.9386690237225,0.28315679174270075,-63.17101287841797
726,Speech data/Actor_13/03-01-02-01-02-01-13.wav,03,13,male,normal,1,0,02,0.5890071988105774,0.0016241047997027636,2840.838371228717,2766.728920823846,5951.080681295956,0.24193617876838236,-61.591468811035156
727,Speech data/Actor_13/03-01-02-01-02-02-13.wav,03,13,male,normal,1,1,02,0.6011781096458435,0.0015912320232018828,3079.0450434070412,2782.3742415577126,6316.688837967519,0.28722471702755903,-63.87141036987305
728,Speech data/Actor_13/03-01-02-02-01-01-13.wav,03,13,male,strong,0,0,02,0.5982905626296997,0.0015686812112107873,2992.51265833218,2727.2016079244377,6078.142412971048,0.2820219152113971,-63.64524459838867
729,Speech data/Actor_13/03-01-02-02-01-02-13.wav,03,13,male,strong,0,1,02,0.5540153384208679,0.0020987801253795624,2821.9499626156858,2667.280874411449,5841.739555027174,0.30624433876811596,-62.722862243652344
730,Speech data/Actor_13/03-01-02-02-02-01-13.wav,03,13,male,strong,1,0,02,0.5596181154251099,0.0019716236274689436,3061.3292804214025,2738.2695518258647,6267.1559495192305,0.29466646634615384,-63.304039001464844
731,Speech data/Actor_13/03-01-02-02-02-02-13.wav,03,13,male,strong,1,1,02,0.5782979130744934,0.002062354004010558,3023.5305735652883,2686.2394747648214,6125.949725667939,0.2779140326812977,-64.20380401611328
732,Speech data/Actor_13/03-01-03-01-01-01-13.wav,03,13,male,normal,0,0,03,0.5828492045402527,0.0035246750339865685,2908.199843754387,2693.7915713183734,6061.904296875,0.2692103794642857,-61.029930114746094
733,Speech data/Actor_13/03-01-03-01-01-02-13.wav,03,13,male,normal,0,1,03,0.5364047288894653,0.0033843752462416887,2913.227340988998,2688.4236432782636,5980.691130264946,0.264595363451087,-61.14259719848633
734,Speech data/Actor_13/03-01-03-01-02-01-13.wav,03,13,male,normal,1,0,03,0.5630926489830017,0.0033029792830348015,3054.0927315980002,2753.3549471629026,6274.316226734834,0.2685151941636029,-61.21297073364258
735,Speech data/Actor_13/03-01-03-01-02-02-13.wav,03,13,male,normal,1,1,03,0.5565155148506165,0.004469210747629404,3085.3832586479857,2737.672353843788,6258.204186480978,0.26724198935688404,-60.15875244140625
736,Speech data/Actor_13/03-01-03-02-01-01-13.wav,03,13,male,strong,0,0,03,0.5147898197174072,0.005353621207177639,2924.3198782379454,2601.2512942673766,5885.645842072147,0.24550715708892618,-54.01447677612305
737,Speech data/Actor_13/03-01-03-02-01-02-13.wav,03,13,male,strong,0,1,03,0.4790036380290985,0.01186289545148611,2785.515764947069,2639.7026175059636,5699.12109375,0.21187650240384615,-51.52573776245117
738,Speech data/Actor_13/03-01-03-02-02-01-13.wav,03,13,male,strong,1,0,03,0.5098192691802979,0.012287458404898643,3278.323896778969,2766.146236718423,6477.511972923801,0.2620832887414384,-54.64772415161133
739,Speech data/Actor_13/03-01-03-02-02-02-13.wav,03,13,male,strong,1,1,03,0.5276215672492981,0.012344477698206902,3108.7961003888363,2772.4286338576662,6358.949279785156,0.2763536241319444,-55.356353759765625
740,Speech data/Actor_13/03-01-04-01-01-01-13.wav,03,13,male,normal,0,0,04,0.5525895953178406,0.0020411857403814793,2631.130476292101,2677.125391251714,5531.306596235795,0.2324504109172078,-59.56379318237305
741,Speech data/Actor_13/03-01-04-01-01-02-13.wav,03,13,male,normal,0,1,04,0.5136600136756897,0.0017728026723489165,2835.3249271126674,2601.6965669381943,5540.0146484375,0.2583933312908497,-62.245643615722656
742,Speech data/Actor_13/03-01-04-01-02-01-13.wav,03,13,male,normal,1,0,04,0.5803182125091553,0.001870680134743452,2888.2230446837857,2689.0241128138136,5805.799568739513,0.26050951656879195,-62.72312545776367
743,Speech data/Actor_13/03-01-04-01-02-02-13.wav,03,13,male,normal,1,1,04,0.5141329765319824,0.0019754543900489807,2953.996601488837,2633.127954978352,5735.870110498716,0.2956509524828767,-63.0852165222168
744,Speech data/Actor_13/03-01-04-02-01-01-13.wav,03,13,male,strong,0,0,04,0.5393750667572021,0.0033711236901581287,2686.4243269306335,2579.7847420407747,5506.742858886719,0.2276373969184028,-59.3953971862793
745,Speech data/Actor_13/03-01-04-02-01-02-13.wav,03,13,male,strong,0,1,04,0.5381534695625305,0.00242168758995831,2817.619766037016,2650.1524625745933,5650.432965472028,0.24849076704545456,-59.402915954589844
746,Speech data/Actor_13/03-01-04-02-02-01-13.wav,03,13,male,strong,1,0,04,0.5904913544654846,0.002616733079776168,2827.683368031464,2730.189127028058,5804.571164534396,0.2155941956795302,-60.174522399902344
747,Speech data/Actor_13/03-01-04-02-02-02-13.wav,03,13,male,strong,1,1,04,0.511030912399292,0.0019741617143154144,2858.268854599027,2763.7765365941787,5813.496730638587,0.25683239923007245,-60.63068771362305
748,Speech data/Actor_13/03-01-05-01-01-01-13.wav,03,13,male,normal,0,0,05,0.5688859820365906,0.005349795334041119,2975.030260948465,2687.1443103495485,5996.274479603608,0.2585137898489933,-57.013755798339844
749,Speech data/Actor_13/03-01-05-01-01-02-13.wav,03,13,male,normal,0,1,05,0.571473240852356,0.00724515737965703,2982.9934108525467,2717.494300135614,6070.744772518382,0.2573593239379085,-54.1423454284668
750,Speech data/Actor_13/03-01-05-01-02-01-13.wav,03,13,male,normal,1,0,05,0.5188952088356018,0.007029535714536905,2997.6748936412278,2650.748721555807,5999.688720703125,0.2811529697516026,-54.12080764770508
751,Speech data/Actor_13/03-01-05-01-02-02-13.wav,03,13,male,normal,1,1,05,0.5433372855186462,0.008927389048039913,3021.843498698958,2670.4165919761954,6080.253872806079,0.2874605361729452,-54.61188507080078
752,Speech data/Actor_13/03-01-05-02-01-01-13.wav,03,13,male,strong,0,0,05,0.5229300260543823,0.051653556525707245,3121.158482378808,2842.6609718728946,6499.777048938679,0.20349965605345913,-40.118865966796875
753,Speech data/Actor_13/03-01-05-02-01-02-13.wav,03,13,male,strong,0,1,05,0.5301763415336609,0.027827342972159386,2732.018001545009,2757.49028602855,5823.7367049507475,0.15633491847826086,-40.36106491088867
754,Speech data/Actor_13/03-01-05-02-02-01-13.wav,03,13,male,strong,1,0,05,0.5233865976333618,0.0416102334856987,3193.388500078153,2827.816720049888,6521.134810014205,0.2408082640016234,-43.69490051269531
755,Speech data/Actor_13/03-01-05-02-02-02-13.wav,03,13,male,strong,1,1,05,0.39869463443756104,0.08838362246751785,3401.35227984866,2808.5917600397265,6703.465576171875,0.22685004340277778,-39.30552673339844
756,Speech data/Actor_13/03-01-06-01-01-01-13.wav,03,13,male,normal,0,0,06,0.5418091416358948,0.0030138397123664618,3021.151786380655,2780.804597504237,6156.437772863052,0.3028169519761029,-60.70740509033203
757,Speech data/Actor_13/03-01-06-01-01-02-13.wav,03,13,male,normal,0,1,06,0.6168026328086853,0.002124055754393339,2957.405238494603,2907.2473140667153,6365.0262317518245,0.24023081090328466,-60.51508712768555
758,Speech data/Actor_13/03-01-06-01-02-01-13.wav,03,13,male,normal,1,0,06,0.5755505561828613,0.004258729051798582,3055.0525638938298,2798.5564060090624,6247.281547214674,0.27355072463768115,-56.74161911010742
759,Speech data/Actor_13/03-01-06-01-02-02-13.wav,03,13,male,normal,1,1,06,0.5521804690361023,0.0045148213393986225,2690.0233463219843,2676.2272115595265,5706.14501953125,0.23434012276785715,-55.61083984375
760,Speech data/Actor_13/03-01-06-02-01-01-13.wav,03,13,male,strong,0,0,06,0.5683528184890747,0.003294003428891301,3084.993586851046,2819.281960204732,6238.876886237157,0.3085134845890411,-60.045005798339844
761,Speech data/Actor_13/03-01-06-02-01-02-13.wav,03,13,male,strong,0,1,06,0.5339288115501404,0.016696516424417496,2978.355789574676,2854.313254840778,6338.244888630319,0.22092821919326242,-49.96299743652344
762,Speech data/Actor_13/03-01-06-02-02-01-13.wav,03,13,male,strong,1,0,06,0.5665898323059082,0.013965041376650333,3116.6957232648087,2839.377084560943,6380.530512727649,0.2694213058774834,-49.841552734375
763,Speech data/Actor_13/03-01-06-02-02-02-13.wav,03,13,male,strong,1,1,06,0.613338828086853,0.0038415712770074606,3002.406997848184,2769.35429285142,6151.552415930707,0.2571189990942029,-57.908233642578125
764,Speech data/Actor_13/03-01-07-01-01-01-13.wav,03,13,male,normal,0,0,07,0.6031615138053894,0.001711609773337841,2956.4422762026406,2721.947048750391,6107.671401079963,0.24568086511948528,-63.42182159423828
765,Speech data/Actor_13/03-01-07-01-01-02-13.wav,03,13,male,normal,0,1,07,0.6075076460838318,0.0017055387143045664,3029.1018617906925,2680.7731119280784,6096.01836935447,0.3095845688868613,-63.670021057128906
766,Speech data/Actor_13/03-01-07-01-02-01-13.wav,03,13,male,normal,1,0,07,0.612939715385437,0.0019609362352639437,3087.364082733628,2714.2517681712975,6162.619473071809,0.30693151595744683,-61.67426681518555
767,Speech data/Actor_13/03-01-07-01-02-02-13.wav,03,13,male,normal,1,1,07,0.6047150492668152,0.0021429318003356457,3156.9174389136188,2692.2609381606967,6196.3330078125,0.30396902901785716,-62.872100830078125
768,Speech data/Actor_13/03-01-07-02-01-01-13.wav,03,13,male,strong,0,0,07,0.5846942663192749,0.003538151504471898,3000.3023148037705,2748.003435580345,6030.2490234375,0.24198487988945577,-56.8881950378418
769,Speech data/Actor_13/03-01-07-02-01-02-13.wav,03,13,male,strong,0,1,07,0.5524367094039917,0.004613340366631746,2597.3663051614594,2566.502606651382,5300.39794921875,0.2303466796875,-55.006248474121094
770,Speech data/Actor_13/03-01-07-02-02-01-13.wav,03,13,male,strong,1,0,07,0.59250807762146,0.002100602025166154,3024.3614206824427,2678.4914556960407,5983.0078125,0.2882453762755102,-61.15758514404297
771,Speech data/Actor_13/03-01-07-02-02-02-13.wav,03,13,male,strong,1,1,07,0.5896835923194885,0.003008286701515317,2838.3951946285033,2617.6530494223903,5776.173349674916,0.2617744599412752,-58.497169494628906
772,Speech data/Actor_13/03-01-08-01-01-01-13.wav,03,13,male,normal,0,0,08,0.5605469346046448,0.006761461496353149,2945.766005495674,2688.793939458829,5891.6748046875,0.24691419536564627,-58.2946891784668
773,Speech data/Actor_13/03-01-08-01-01-02-13.wav,03,13,male,normal,0,1,08,0.5747513771057129,0.003070484148338437,3132.348839764521,2806.3814827928895,6299.491074505974,0.2896549000459559,-63.74577713012695
774,Speech data/Actor_13/03-01-08-01-02-01-13.wav,03,13,male,normal,1,0,08,0.582116425037384,0.003097523469477892,3070.1086626289602,2746.8605594458895,6200.2166748046875,0.30410587086397056,-64.30189514160156
775,Speech data/Actor_13/03-01-08-01-02-02-13.wav,03,13,male,normal,1,1,08,0.5426053404808044,0.0033371748868376017,3024.5970916739207,2808.970989545746,6314.406346910782,0.30292074188931295,-64.27192687988281
776,Speech data/Actor_13/03-01-08-02-01-01-13.wav,03,13,male,strong,0,0,08,0.595321774482727,0.00543814804404974,3160.7221256633616,2810.3562096020346,6339.210510253906,0.287750244140625,-58.06462860107422
777,Speech data/Actor_13/03-01-08-02-01-02-13.wav,03,13,male,strong,0,1,08,0.5971936583518982,0.0036549309734255075,2971.5802921894606,2790.6831314353904,6164.444076431381,0.2567437445367133,-57.16215133666992
778,Speech data/Actor_13/03-01-08-02-02-01-13.wav,03,13,male,strong,1,0,08,0.572080135345459,0.0075033255852758884,2989.964129100932,2784.551810918243,6130.607604980469,0.2872246636284722,-53.55987548828125
779,Speech data/Actor_13/03-01-08-02-02-02-13.wav,03,13,male,strong,1,1,08,0.5624359250068665,0.007863631471991539,3090.1260344135335,2775.161921269436,6223.095703125,0.28907615821678323,-54.558311462402344
780,Speech data/Actor_14/03-01-01-01-01-01-14.wav,03,14,female,normal,0,0,01,0.39889541268348694,0.0011304030194878578,2846.1129048380008,2191.9263485975307,5137.822265625,0.2699739583333333,-73.43231964111328
781,Speech data/Actor_14/03-01-01-01-01-02-14.wav,03,14,female,normal,0,1,01,0.4387139081954956,0.0010510914726182818,2985.534691904855,2333.058964260261,5519.976806640625,0.344635009765625,-72.27582550048828
782,Speech data/Actor_14/03-01-01-01-02-01-14.wav,03,14,female,normal,1,0,01,0.45543918013572693,0.001552628236822784,3088.463476168906,2337.2710635706644,5573.43896484375,0.34267578125,-71.28465270996094
783,Speech data/Actor_14/03-01-01-01-02-02-14.wav,03,14,female,normal,1,1,01,0.47269436717033386,0.001639973372220993,3262.2710903697694,2384.1750295580136,5782.993386008523,0.306789645900974,-71.15816497802734
784,Speech data/Actor_14/03-01-02-01-01-01-14.wav,03,14,female,normal,0,0,02,0.3603079617023468,0.001611798070371151,2549.050260357479,2134.647491627673,4699.721891983696,0.24208438470496896,-71.4446792602539
785,Speech data/Actor_14/03-01-02-01-01-02-14.wav,03,14,female,normal,0,1,02,0.4557916820049286,0.0009625099482946098,3118.194191839056,2407.445965732467,5722.658469460227,0.304050197849026,-75.93535614013672
786,Speech data/Actor_14/03-01-02-01-02-01-14.wav,03,14,female,normal,1,0,02,0.352242112159729,0.0017694024136289954,2838.8469292275327,2101.9130098514875,5142.9931640625,0.28116695897108845,-71.95418548583984
787,Speech data/Actor_14/03-01-02-01-02-02-14.wav,03,14,female,normal,1,1,02,0.4150368869304657,0.0019110097782686353,2978.484257660238,2326.8305937965933,5534.389713110513,0.32594875310430466,-72.42375946044922
788,Speech data/Actor_14/03-01-02-02-01-01-14.wav,03,14,female,strong,0,0,02,0.38312917947769165,0.0005611186497844756,2865.5462412578495,2213.105761965516,5210.970685581961,0.27874134543413176,-75.18440246582031
789,Speech data/Actor_14/03-01-02-02-01-02-14.wav,03,14,female,strong,0,1,02,0.34570345282554626,0.0007931430591270328,2827.8612752277013,2183.616914214709,5164.273703309911,0.27853122688609466,-75.98645782470703
790,Speech data/Actor_14/03-01-02-02-02-01-14.wav,03,14,female,strong,1,0,02,0.4316128194332123,0.0009367704624310136,3010.901869702591,2300.0976906109177,5443.553626019022,0.2862601902173913,-75.58705139160156
791,Speech data/Actor_14/03-01-02-02-02-02-14.wav,03,14,female,strong,1,1,02,0.35349878668785095,0.0014893142506480217,2595.2993331691755,1996.028630210581,4642.849225939417,0.2620512605444785,-73.34445190429688
